region,rank_in_region,pattern,upazila,area_ha,pct_upazila_nca,pct_of_pattern_in_region,source,adm3_name,district,lat,lon
Dhaka,1,Mustard-Boro-B. Aman,Kaliakair,100.0,0.75,0.38,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Pattern, Intensity and Diversity in Dhaka Region', doi:10.3329/brj.v21i2.38200",Kaliakair,Gazipur,24.1033,90.2645
Dhaka,1,Mustard-Boro-B. Aman,Savar,50.0,0.35,0.19,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Pattern, Intensity and Diversity in Dhaka Region', doi:10.3329/brj.v21i2.38200",Savar,Dhaka,23.8811,90.2807
Dinajpur,1,Boro-Fallow-T. Aman,Parbatipur,20800.0,72.83,9.64,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Parbatipur,Dinajpur,25.6188,88.9256
Dinajpur,1,Boro-Fallow-T. Aman,Thakurgaon,17500.0,32.84,8.11,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Thakurgaon Sadar,Thakurgaon,26.0707,88.4644
Dinajpur,1,Boro-Fallow-T. Aman,Chirirbandar,17100.0,71.97,7.92,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Chirirbandar,Dinajpur,25.6654,88.7865
Dinajpur,1,Boro-Fallow-T. Aman,Nawabganj,15900.0,61.23,7.37,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Nawabganj,Dhaka,23.6735,90.1608
Dinajpur,1,Boro-Fallow-T. Aman,Birampur,14200.0,80.66,6.58,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Birampur,Dinajpur,25.3791,88.9637
Dinajpur,1,Boro-Fallow-T. Aman,Phulbari,11500.0,61.33,5.33,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Phulbari,Kurigram,25.9481,89.5713
Dinajpur,1,Boro-Fallow-T. Aman,Boda,11000.0,46.92,5.1,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Boda,Panchagarh,26.2306,88.6127
Dinajpur,1,Boro-Fallow-T. Aman,Debiganj,11000.0,45.46,5.1,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Debiganj,Panchagarh,26.1321,88.7194
Dinajpur,1,Boro-Fallow-T. Aman,Dinajpur,10400.0,37.86,4.82,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Dinajpur Sadar,Dinajpur,25.6081,88.6774
Dinajpur,1,Boro-Fallow-T. Aman,Pirganj,9800.0,33.05,4.54,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Pirganj,Rangpur,25.4237,89.2743
Dinajpur,1,Boro-Fallow-T. Aman,Ghoraghat,8700.0,72.71,4.03,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Ghoraghat,Dinajpur,25.2844,89.2143
Dinajpur,1,Boro-Fallow-T. Aman,Birol,8200.0,27.13,3.8,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Biral,Dinajpur,25.6467,88.5477
Dinajpur,1,Boro-Fallow-T. Aman,Birganj,8000.0,25.76,3.71,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Birganj,Dinajpur,25.9279,88.6266
Dinajpur,1,Boro-Fallow-T. Aman,Bochaganj,7800.0,38.75,3.61,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Bochaganj,Dinajpur,25.7857,88.4535
Dinajpur,1,Boro-Fallow-T. Aman,Haripur,6750.0,38.21,3.13,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Haripur,Thakurgaon,25.8785,88.1549
Dinajpur,1,Boro-Fallow-T. Aman,Baliadangi,6600.0,27.87,3.06,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Baliadangi,Thakurgaon,26.1085,88.2637
Dinajpur,1,Boro-Fallow-T. Aman,Hakimpur,6000.0,72.41,2.78,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Hakimpur,Dinajpur,25.2921,89.062
Dinajpur,1,Boro-Fallow-T. Aman,Khansama,5100.0,33.49,2.36,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Khansama,Dinajpur,25.8698,88.7652
Dinajpur,1,Boro-Fallow-T. Aman,Panchagarh,4900.0,19.96,2.27,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Panchagarh Sadar,Panchagarh,26.3674,88.5818
Dinajpur,1,Boro-Fallow-T. Aman,Kaharol,4700.0,26.2,2.18,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Kaharole,Dinajpur,25.8009,88.5988
Dinajpur,1,Boro-Fallow-T. Aman,Ranisonkail,4400.0,18.17,2.04,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Ranisankail,Thakurgaon,25.9401,88.2458
Dinajpur,1,Boro-Fallow-T. Aman,Tetulia,3200.0,23.29,1.48,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Tentulia,Panchagarh,26.5134,88.4298
Dinajpur,1,Boro-Fallow-T. Aman,Atwari,2300.0,14.11,1.07,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Atwari,Panchagarh,26.2496,88.4264
Dinajpur,2,Wheat-Fallow-T. Aman,Thakurgaon,7500.0,14.07,16.07,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Thakurgaon Sadar,Thakurgaon,26.0707,88.4644
Dinajpur,2,Wheat-Fallow-T. Aman,Pirganj,6600.0,22.26,14.14,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Pirganj,Rangpur,25.4237,89.2743
Dinajpur,2,Wheat-Fallow-T. Aman,Ranisonkail,5000.0,20.64,10.72,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Ranisankail,Thakurgaon,25.9401,88.2458
Dinajpur,2,Wheat-Fallow-T. Aman,Birganj,4850.0,15.62,10.39,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Birganj,Dinajpur,25.9279,88.6266
Dinajpur,2,Wheat-Fallow-T. Aman,Baliadangi,3700.0,15.63,7.93,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Baliadangi,Thakurgaon,26.1085,88.2637
Dinajpur,2,Wheat-Fallow-T. Aman,Kaharol,3150.0,17.56,6.75,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Kaharole,Dinajpur,25.8009,88.5988
Dinajpur,2,Wheat-Fallow-T. Aman,Boda,3100.0,13.22,6.64,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Boda,Panchagarh,26.2306,88.6127
Dinajpur,2,Wheat-Fallow-T. Aman,Atwari,3000.0,18.4,6.43,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Atwari,Panchagarh,26.2496,88.4264
Dinajpur,2,Wheat-Fallow-T. Aman,Tetulia,3000.0,21.83,6.43,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Tentulia,Panchagarh,26.5134,88.4298
Dinajpur,2,Wheat-Fallow-T. Aman,Birol,1700.0,5.63,3.64,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Biral,Dinajpur,25.6467,88.5477
Dinajpur,2,Wheat-Fallow-T. Aman,Bochaganj,1600.0,7.95,3.43,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Bochaganj,Dinajpur,25.7857,88.4535
Dinajpur,2,Wheat-Fallow-T. Aman,Haripur,1600.0,9.06,3.43,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Haripur,Thakurgaon,25.8785,88.1549
Dinajpur,2,Wheat-Fallow-T. Aman,Chirirbandar,1000.0,4.21,2.14,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Chirirbandar,Dinajpur,25.6654,88.7865
Dinajpur,2,Wheat-Fallow-T. Aman,Dinajpur sadar,400.0,1.52,0.86,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Dinajpur Sadar,Dinajpur,25.6081,88.6774
Dinajpur,2,Wheat-Fallow-T. Aman,Debiganj,200.0,0.85,0.43,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Debiganj,Panchagarh,26.1321,88.7194
Dinajpur,2,Wheat-Fallow-T. Aman,Nawabganj,120.0,0.47,0.26,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Nawabganj,Dhaka,23.6735,90.1608
Dinajpur,2,Wheat-Fallow-T. Aman,Parbatipur,100.0,0.35,0.21,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Parbatipur,Dinajpur,25.6188,88.9256
Dinajpur,2,Wheat-Fallow-T. Aman,Hakimpur,40.0,0.48,0.09,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Hakimpur,Dinajpur,25.2921,89.062
Dinajpur,3,Maize-Fallow-T. Aman,Birol,5800.0,19.19,12.61,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Biral,Dinajpur,25.6467,88.5477
Dinajpur,3,Maize-Fallow-T. Aman,Nowabganj,5500.0,21.18,11.96,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Nawabganj,Dhaka,23.6735,90.1608
Dinajpur,3,Maize-Fallow-T. Aman,Panchagarh,5500.0,22.41,11.96,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Panchagarh Sadar,Panchagarh,26.3674,88.5818
Dinajpur,3,Maize-Fallow-T. Aman,Kaharol,5400.0,30.1,11.74,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Kaharole,Dinajpur,25.8009,88.5988
Dinajpur,3,Maize-Fallow-T. Aman,Birganj,4300.0,13.85,9.35,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Birganj,Dinajpur,25.9279,88.6266
Dinajpur,3,Maize-Fallow-T. Aman,Dinajpur,3000.0,10.92,6.52,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Dinajpur Sadar,Dinajpur,25.6081,88.6774
Dinajpur,3,Maize-Fallow-T. Aman,Atwari,2500.0,15.33,5.44,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Atwari,Panchagarh,26.2496,88.4264
Dinajpur,3,Maize-Fallow-T. Aman,Thakurgaon,2400.0,4.5,5.22,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Thakurgaon Sadar,Thakurgaon,26.0707,88.4644
Dinajpur,3,Maize-Fallow-T. Aman,Phulbari,2200.0,11.73,4.78,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Phulbari,Kurigram,25.9481,89.5713
Dinajpur,3,Maize-Fallow-T. Aman,Bochaganj,2000.0,9.93,4.35,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Bochaganj,Dinajpur,25.7857,88.4535
Dinajpur,3,Maize-Fallow-T. Aman,Parbatipur,1900.0,6.65,4.13,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Parbatipur,Dinajpur,25.6188,88.9256
Dinajpur,3,Maize-Fallow-T. Aman,Boda,1550.0,6.61,3.37,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Boda,Panchagarh,26.2306,88.6127
Dinajpur,3,Maize-Fallow-T. Aman,Debiganj,1500.0,6.2,3.26,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Debiganj,Panchagarh,26.1321,88.7194
Dinajpur,3,Maize-Fallow-T. Aman,Khansama,1300.0,8.54,2.83,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Khansama,Dinajpur,25.8698,88.7652
Dinajpur,3,Maize-Fallow-T. Aman,Ghoraghat,800.0,6.72,1.73,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Ghoraghat,Dinajpur,25.2844,89.2143
Dinajpur,3,Maize-Fallow-T. Aman,Birampur,200.0,1.14,0.43,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Birampur,Dinajpur,25.3791,88.9637
Dinajpur,3,Maize-Fallow-T. Aman,Chirirbandar,110.0,0.47,0.24,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Chirirbandar,Dinajpur,25.6654,88.7865
Dinajpur,3,Maize-Fallow-T. Aman,Ranisonkail,20.0,0.08,0.04,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Ranisankail,Thakurgaon,25.9401,88.2458
Dinajpur,4,Potato-Boro-T. Aman,Dinajpur,4530.0,16.49,17.04,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Dinajpur Sadar,Dinajpur,25.6081,88.6774
Dinajpur,4,Potato-Boro-T. Aman,Birganj,4500.0,14.49,16.92,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Birganj,Dinajpur,25.9279,88.6266
Dinajpur,4,Potato-Boro-T. Aman,Parbatipur,3300.0,11.55,12.41,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Parbatipur,Dinajpur,25.6188,88.9256
Dinajpur,4,Potato-Boro-T. Aman,Thakurgaon,3200.0,6.0,12.03,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Thakurgaon Sadar,Thakurgaon,26.0707,88.4644
Dinajpur,4,Potato-Boro-T. Aman,Birol,1800.0,5.96,6.77,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Biral,Dinajpur,25.6467,88.5477
Dinajpur,4,Potato-Boro-T. Aman,Bochaganj,1300.0,6.46,4.89,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Bochaganj,Dinajpur,25.7857,88.4535
Dinajpur,4,Potato-Boro-T. Aman,Birampur,1200.0,6.82,4.51,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Birampur,Dinajpur,25.3791,88.9637
Dinajpur,4,Potato-Boro-T. Aman,Phulbari,1000.0,5.33,3.76,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Phulbari,Kurigram,25.9481,89.5713
Dinajpur,4,Potato-Boro-T. Aman,Debiganj,1000.0,4.13,3.76,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Debiganj,Panchagarh,26.1321,88.7194
Dinajpur,4,Potato-Boro-T. Aman,Hakimpur,800.0,9.65,3.01,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Hakimpur,Dinajpur,25.2921,89.062
Dinajpur,4,Potato-Boro-T. Aman,Ranisonkail,800.0,3.3,3.01,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Ranisankail,Thakurgaon,25.9401,88.2458
Dinajpur,4,Potato-Boro-T. Aman,Khansama,760.0,4.99,2.86,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Khansama,Dinajpur,25.8698,88.7652
Dinajpur,4,Potato-Boro-T. Aman,Chirirbandar,700.0,2.95,2.63,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Chirirbandar,Dinajpur,25.6654,88.7865
Dinajpur,4,Potato-Boro-T. Aman,Ghoraghat,600.0,5.01,2.26,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Ghoraghat,Dinajpur,25.2844,89.2143
Dinajpur,4,Potato-Boro-T. Aman,Nawabganj,600.0,2.34,2.26,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Nawabganj,Dhaka,23.6735,90.1608
Dinajpur,4,Potato-Boro-T. Aman,Pirganj,500.0,1.72,1.88,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Pirganj,Rangpur,25.4237,89.2743
Dinajpur,5,Potato-Maize-T. Aman,Thakurgaon,6500.0,12.2,24.69,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Thakurgaon Sadar,Thakurgaon,26.0707,88.4644
Dinajpur,5,Potato-Maize-T. Aman,Birganj,3550.0,11.43,13.48,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Birganj,Dinajpur,25.9279,88.6266
Dinajpur,5,Potato-Maize-T. Aman,Birol,3000.0,9.93,11.39,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Biral,Dinajpur,25.6467,88.5477
Dinajpur,5,Potato-Maize-T. Aman,Haripur,2500.0,14.15,9.49,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Haripur,Thakurgaon,25.8785,88.1549
Dinajpur,5,Potato-Maize-T. Aman,Khansama,2300.0,15.1,8.74,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Khansama,Dinajpur,25.8698,88.7652
Dinajpur,5,Potato-Maize-T. Aman,Kaharol,2100.0,11.71,7.98,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Kaharole,Dinajpur,25.8009,88.5988
Dinajpur,5,Potato-Maize-T. Aman,Baliadangi,1550.0,6.55,5.89,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Baliadangi,Thakurgaon,26.1085,88.2637
Dinajpur,5,Potato-Maize-T. Aman,Pirganj,1000.0,3.37,3.8,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Pirganj,Rangpur,25.4237,89.2743
Dinajpur,5,Potato-Maize-T. Aman,Dinajpur,600.0,2.18,2.28,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Dinajpur Sadar,Dinajpur,25.6081,88.6774
Dinajpur,5,Potato-Maize-T. Aman,Phulbari,600.0,3.2,2.28,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Phulbari,Kurigram,25.9481,89.5713
Dinajpur,5,Potato-Maize-T. Aman,Ghoraghat,600.0,5.01,2.28,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Ghoraghat,Dinajpur,25.2844,89.2143
Dinajpur,5,Potato-Maize-T. Aman,Chirirbandar,500.0,2.14,1.9,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Chirirbandar,Dinajpur,25.6654,88.7865
Dinajpur,5,Potato-Maize-T. Aman,Parbatipur,500.0,1.76,1.9,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Parbatipur,Dinajpur,25.6188,88.9256
Dinajpur,5,Potato-Maize-T. Aman,Nawabganj,380.0,1.48,1.44,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Nawabganj,Dhaka,23.6735,90.1608
Dinajpur,5,Potato-Maize-T. Aman,Atwari,300.0,1.89,1.14,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Atwari,Panchagarh,26.2496,88.4264
Dinajpur,5,Potato-Maize-T. Aman,Hakimpur,150.0,1.82,0.57,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Hakimpur,Dinajpur,25.2921,89.062
Dinajpur,5,Potato-Maize-T. Aman,Birampur,100.0,0.57,0.4,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Birampur,Dinajpur,25.3791,88.9637
Dinajpur,5,Potato-Maize-T. Aman,Debiganj,100.0,0.43,0.4,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Systems in Dinajpur Region', doi:10.3329/brj.v21i2.38202",Debiganj,Panchagarh,26.1321,88.7194
Faridpur,1,Boro-Fallow-Fallow,Kotalipara,23000.0,83.18,19.21,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Patterns and Land Use Practices in Faridpur Region', doi:10.3329/brj.v21i2.38203",Kotali Para,Gopalganj,23.0111,90.0207
Faridpur,1,Boro-Fallow-Fallow,Gopalganj,17000.0,58.22,14.2,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Patterns and Land Use Practices in Faridpur Region', doi:10.3329/brj.v21i2.38203",Gopalganj Sadar,Gopalganj,23.0604,89.8489
Faridpur,1,Boro-Fallow-Fallow,Kasiani,11000.0,53.14,9.19,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Patterns and Land Use Practices in Faridpur Region', doi:10.3329/brj.v21i2.38203",Kashiani,Gopalganj,23.1907,89.7963
Faridpur,1,Boro-Fallow-Fallow,Tungipara,8300.0,77.93,6.93,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Patterns and Land Use Practices in Faridpur Region', doi:10.3329/brj.v21i2.38203",Tungi Para,Gopalganj,22.9256,89.9045
Faridpur,1,Boro-Fallow-Fallow,Kalkini,8100.0,40.5,6.76,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Patterns and Land Use Practices in Faridpur Region', doi:10.3329/brj.v21i2.38203",Kalkini,Madaripur,23.0709,90.2481
Faridpur,1,Boro-Fallow-Fallow,Muksudpur,7000.0,30.24,5.85,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Patterns and Land Use Practices in Faridpur Region', doi:10.3329/brj.v21i2.38203",Muksudpur,Gopalganj,23.2667,89.9144
Faridpur,1,Boro-Fallow-Fallow,Naria,5700.0,44.53,4.76,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Patterns and Land Use Practices in Faridpur Region', doi:10.3329/brj.v21i2.38203",Naria,Shariatpur,23.3046,90.4273
Faridpur,1,Boro-Fallow-Fallow,Shibchar,5200.0,22.22,4.34,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Patterns and Land Use Practices in Faridpur Region', doi:10.3329/brj.v21i2.38203",Shib Char,Madaripur,23.3754,90.1742
Faridpur,1,Boro-Fallow-Fallow,Goshairhat,4600.0,38.17,3.84,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Patterns and Land Use Practices in Faridpur Region', doi:10.3329/brj.v21i2.38203",Gosairhat,Shariatpur,23.0796,90.447
Faridpur,1,Boro-Fallow-Fallow,Shariatpur,4200.0,32.56,3.51,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Patterns and Land Use Practices in Faridpur Region', doi:10.3329/brj.v21i2.38203",Shariatpur Sadar,Shariatpur,23.2161,90.3159
Faridpur,1,Boro-Fallow-Fallow,Damudya,3800.0,55.88,3.17,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Cropping Patterns and Land Use Practices in Faridpur Region', doi:10.3329/brj.v21i2.38203",Damudya,Shariatpur,23.1368,90.4217
